"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
106, 7.679265552350000e-01, 2.220446049250313e-16, 1.150572684840040e+05, 1.880405496164818e-01, 2.952516826651730e-03, 0.000000000000000e+00
107, 7.968158341210000e-01, 2.220446049250313e-16, 1.150571416700729e+05, 1.880009787558810e-01, 2.936971745413176e-03, 0.000000000000000e+00
108, 8.273919576770000e-01, 2.220446049250313e-16, 1.150570162073939e+05, 1.879618295383411e-01, 2.921251271002709e-03, 0.000000000000000e+00
109, 8.598142887360000e-01, 2.220446049250313e-16, 1.150568915473691e+05, 1.879229307800073e-01, 2.905344051025883e-03, 0.000000000000000e+00
110, 8.942628795040000e-01, 2.220446049250313e-16, 1.150567683850617e+05, 1.878844993675073e-01, 2.889234613009134e-03, 0.000000000000000e+00
111, 9.309419431120000e-01, 2.220446049250313e-16, 1.150566493685962e+05, 1.878473616183642e-01, 2.872909425846671e-03, 0.000000000000000e+00
112, 9.700840484090000e-01, 2.220446049250313e-16, 1.150565383919362e+05, 1.878127326000814e-01, 2.856348155267105e-03, 0.000000000000000e+00
113, 1.011955220140000e+00, 2.220446049250313e-16, 1.150564342378783e+05, 1.877802324980073e-01, 2.839471845867719e-03, 0.000000000000000e+00
114, 1.054913688830000e+00, 2.220446049250313e-16, 1.150563291359285e+05, 1.877474366169538e-01, 2.822900466286994e-03, 0.000000000000000e+00
115, 1.097872157520000e+00, 2.220446049250313e-16, 1.150562288156761e+05, 1.877161328107799e-01, 2.807012852732622e-03, 0.000000000000000e+00
116, 1.140830626210000e+00, 2.220446049250313e-16, 1.150561367734263e+05, 1.876874120621823e-01, 2.791785798096828e-03, 0.000000000000000e+00
117, 1.183789094900000e+00, 2.220446049250313e-16, 1.150560530740999e+05, 1.876612946289553e-01, 2.777196286061226e-03, 0.000000000000000e+00
118, 1.226747563590000e+00, 2.220446049250313e-16, 1.150559777634753e+05, 1.876377947957670e-01, 2.763219996045579e-03, 0.000000000000000e+00
119, 1.269706032280000e+00, 2.220446049250313e-16, 1.150559087966623e+05, 1.876162744776418e-01, 2.749824916954388e-03, 0.000000000000000e+00
120, 1.312664500970000e+00, 2.220446049250313e-16, 1.150558458177885e+05, 1.875966226285830e-01, 2.736967173342255e-03, 0.000000000000000e+00
121, 1.355622969660000e+00, 2.220446049250313e-16, 1.150557900853819e+05, 1.875792319580560e-01, 2.724572485511282e-03, 0.000000000000000e+00
122, 1.398581438350000e+00, 2.220446049250313e-16, 1.150557409565896e+05, 1.875639018711082e-01, 2.712620558828691e-03, 0.000000000000000e+00
123, 1.441539907040000e+00, 2.220446049250313e-16, 1.150556966492509e+05, 1.875500762645185e-01, 2.701113446553018e-03, 0.000000000000000e+00
124, 1.484498375720000e+00, 2.220446049250313e-16, 1.150556566655683e+05, 1.875375998061892e-01, 2.690025200297687e-03, 0.000000000000000e+00
125, 1.527456844410000e+00, 2.220446049250313e-16, 1.150556221506080e+05, 1.875268298010871e-01, 2.679329208097301e-03, 0.000000000000000e+00
126, 1.570415313100000e+00, 2.220446049250313e-16, 1.150555931864015e+05, 1.875177918462970e-01, 2.669003636350783e-03, 0.000000000000000e+00
127, 1.613373781790000e+00, 2.220446049250313e-16, 1.150555681343605e+05, 1.875099746387356e-01, 2.659025507666186e-03, 0.000000000000000e+00
128, 1.656332250480000e+00, 2.220446049250313e-16, 1.150555462914613e+05, 1.875031588077694e-01, 2.649372604997719e-03, 0.000000000000000e+00
129, 1.699290719170000e+00, 2.220446049250313e-16, 1.150555283641389e+05, 1.874975647884863e-01, 2.640026057302025e-03, 0.000000000000000e+00
130, 1.742249187860000e+00, 2.220446049250313e-16, 1.150555186232424e+05, 1.874945252513317e-01, 2.630950852670270e-03, 0.000000000000000e+00
131, 1.785207656550000e+00, 2.220446049250313e-16, 1.150555177373693e+05, 1.874942488245826e-01, 2.622130693995476e-03, 0.000000000000000e+00
132, 1.828166125240000e+00, 2.220446049250313e-16, 1.150555368210246e+05, 1.875002036645441e-01, 2.613537389821418e-03, 0.000000000000000e+00
133, 1.871124593930000e+00, 2.220446049250313e-16, 1.150555144375285e+05, 1.874932191463883e-01, 2.605036277757851e-03, 0.000000000000000e+00
134, 1.914083062620000e+00, 2.220446049250313e-16, 1.150556429089518e+05, 1.875333072087533e-01, 2.596790111868793e-03, 0.000000000000000e+00
135, 1.957041531310000e+00, 2.220446049250313e-16, 1.150546804992950e+05, 1.872329981022208e-01, 2.587591036220869e-03, 0.000000000000000e+00
136, 2.000000000000000e+00, 2.220446049250313e-16, 1.150646557294967e+05, 1.903456564677447e-01, 2.583871977107721e-03, 0.000000000000000e+00
