"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
1767, 3.265759348869320e-02, -2.278346754610540e-02, 4.499969613295513e+04, 4.311965969960319e-01, 3.136910112575610e-03, -1.032315067721973e-03, -3.585651583833665e+02
1741, 3.698146343231200e-02, -2.415761165320870e-02, 4.449714653171856e+04, 3.963606757112970e-01, 3.197352054095076e-03, -9.858757056320363e-04, -3.706758266647806e+02
1715, 4.156750440597530e-02, -2.553076110780240e-02, 4.398250752771833e+04, 3.606867366826064e-01, 3.259447168225788e-03, -9.477760170228800e-04, -3.902688227720926e+02
1689, 4.642483592033390e-02, -2.690353803336620e-02, 4.344386624978451e+04, 3.233489990490666e-01, 3.318651640487622e-03, -9.042276059294600e-04, -4.101840842494331e+02
1663, 5.161416530609130e-02, -2.826815843582150e-02, 4.296216842241226e+04, 2.899584888266372e-01, 3.358418606925618e-03, -8.559022306272624e-04, -4.217707123810047e+02
1637, 5.711802840232850e-02, -2.962872758507730e-02, 4.253838060087027e+04, 2.605822060550663e-01, 3.381083687610880e-03, -8.055378810138895e-04, -4.261336932842764e+02
1611, 6.298619508743290e-02, -3.097752667963500e-02, 4.216328567464928e+04, 2.345812356195393e-01, 3.390086571043787e-03, -7.575503384736255e-04, -4.256957502457325e+02
1585, 6.917616724967959e-02, -3.232324495911600e-02, 4.183956186771215e+04, 2.121412276507585e-01, 3.402277856084483e-03, -7.248945422784334e-04, -4.289909726731549e+02
1559, 7.564741373062130e-02, -3.367514535784720e-02, 4.145836686757431e+04, 1.857174100091539e-01, 3.436864729312572e-03, -6.975419517105981e-04, -4.399999536344646e+02
1533, 8.247101306915280e-02, -3.502155095338820e-02, 4.106081641902166e+04, 1.581598592750288e-01, 3.472217668738149e-03, -6.675217646969567e-04, -4.511929862487659e+02
1507, 8.964005112648010e-02, -3.636518120765690e-02, 4.069619307170820e+04, 1.328847616640993e-01, 3.493160981748948e-03, -6.347791302591947e-04, -4.572659477157245e+02
1481, 9.719923138618471e-02, -3.769797086715700e-02, 4.034478819787205e+04, 1.085259471432906e-01, 3.502098483743475e-03, -5.977529428294672e-04, -4.586097498288634e+02
1455, 1.051684617996220e-01, -3.901563584804530e-02, 4.004637874762876e+04, 8.784068922304263e-02, 3.509437655700371e-03, -5.672411185088536e-04, -4.589503798547557e+02
1429, 1.134960949420930e-01, -4.033208265900610e-02, 3.973406774391096e+04, 6.619179821785727e-02, 3.520158219978686e-03, -5.364773658961404e-04, -4.618633016294265e+02
1403, 1.222792565822600e-01, -4.162334650754930e-02, 3.942954642441209e+04, 4.508287545782844e-02, 3.521296776399630e-03, -5.036862827211873e-04, -4.619024738939805e+02
1377, 1.314679384231570e-01, -4.290277510881420e-02, 3.917211116180150e+04, 2.723788160617502e-02, 3.522887415624296e-03, -4.791857623415672e-04, -4.627527488399832e+02
1351, 1.410477757453920e-01, -4.417625442147250e-02, 3.886290192646382e+04, 5.804000142073101e-03, 3.541019711083121e-03, -4.526374340018204e-04, -4.672113123753080e+02
1325, 1.511152982711790e-01, -4.541423544287680e-02, 3.857406572554301e+04, -1.421765569985931e-02, 3.546470324741209e-03, -4.236367791550428e-04, -4.670478772719719e+02
1299, 1.616173982620240e-01, -4.663335904479030e-02, 3.832549406177829e+04, -3.144823929044708e-02, 3.546593941929624e-03, -3.969392285394332e-04, -4.644475510235063e+02
1273, 1.725961565971370e-01, -4.781839996576310e-02, 3.807588536828505e+04, -4.875070809575591e-02, 3.545369295031527e-03, -3.711950990897936e-04, -4.626330465431488e+02
1247, 1.840233504772190e-01, -4.897923022508620e-02, 3.783104089602794e+04, -6.572292883091044e-02, 3.545574395171837e-03, -3.503257487203086e-04, -4.637123861593691e+02
1221, 1.958884000778200e-01, -5.011982470750810e-02, 3.754310439365410e+04, -8.568221903234705e-02, 3.562380816426304e-03, -3.291654804093096e-04, -4.686924116203861e+02
1195, 2.082438766956330e-01, -5.121721699833870e-02, 3.724135931352100e+04, -1.065986973933041e-01, 3.576321027146244e-03, -3.041618593430645e-04, -4.720045787443231e+02
2365, 3.939032554626460e-03, 8.121287450194361e-03, 3.248429542712804e+04, -4.363506317000411e-01, 4.595683729853403e-03, 4.536182543885860e-03, -1.799454836747599e+03
3067, 9.501701593399051e-02, 3.806984424591060e-02, 2.499682185196034e+04, -9.553701263812970e-01, 4.787494739959445e-03, 8.965924369907258e-04, -9.518735696774003e+02
3041, 8.928063511848450e-02, 3.696753084659580e-02, 2.501183460953831e+04, -9.543294664345652e-01, 4.782488389729936e-03, 9.358145008351268e-04, -9.580860014815260e+02
3015, 8.375442028045650e-02, 3.586603328585620e-02, 2.496468102006207e+04, -9.575980765921402e-01, 4.799586085126237e-03, 9.745313709144754e-04, -9.657263014220931e+02
2989, 7.843562960624691e-02, 3.476550802588460e-02, 2.488727179179818e+04, -9.629639584391810e-01, 4.827803096470459e-03, 1.018326147141516e-03, -9.804413603258747e+02
2963, 7.332068681716920e-02, 3.366525098681450e-02, 2.476662626873016e+04, -9.713269099460805e-01, 4.877346714995656e-03, 1.066046748410771e-03, -1.001498570021220e+03
2937, 6.838649511337280e-02, 3.256905823946000e-02, 2.464755015438616e+04, -9.795810725918629e-01, 4.907817612420077e-03, 1.114701023239587e-03, -1.019305530746613e+03
2911, 6.365954875946039e-02, 3.147093951702120e-02, 2.450555952252193e+04, -9.894236323364549e-01, 4.946622466296373e-03, 1.166112772945276e-03, -1.041079332909510e+03
2885, 5.909299850463870e-02, 3.037821687757970e-02, 2.429930082850932e+04, -1.003721149658597e+00, 5.032886298676820e-03, 1.225909784902582e-03, -1.079860041676883e+03
2859, 5.469727516174320e-02, 2.928791008889680e-02, 2.413664054982723e+04, -1.014996495714747e+00, 5.111957000343549e-03, 1.297040582640230e-03, -1.121946090450993e+03
