"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
545, 6.243042349815370e-01, -3.275020420551300e-02, 3.904488387032379e+04, 1.841869261411924e-02, 2.085549731187035e-03, 2.986436133118417e-04, -1.370874969422311e+02
519, 6.418011188507080e-01, -3.016339242458340e-02, 3.945579434593137e+04, 4.690233870221988e-02, 1.992985405677959e-03, 2.926152953986811e-04, -1.195368458359250e+02
493, 6.594728827476500e-01, -2.758665196597580e-02, 3.992293618029913e+04, 7.928385115551737e-02, 1.911524988272258e-03, 2.765763841164065e-04, -1.064828004106069e+02
467, 6.773055195808410e-01, -2.502630092203620e-02, 4.026360081765269e+04, 1.028981699454250e-01, 1.856677029783753e-03, 2.661288098555466e-04, -9.764353723438936e+01
441, 6.951977014541630e-01, -2.246599644422530e-02, 4.058666471880786e+04, 1.252924343183120e-01, 1.801632787498102e-03, 2.552160692019195e-04, -8.950053160738773e+01
415, 7.132214307785030e-01, -1.993851736187930e-02, 4.091493603963918e+04, 1.480476685566385e-01, 1.747271781231612e-03, 2.424472764976500e-04, -8.231543763278681e+01
389, 7.313483357429500e-01, -1.744982041418550e-02, 4.121307796757991e+04, 1.687143822658257e-01, 1.696754772239992e-03, 2.303382825159329e-04, -7.576683069635835e+01
363, 7.495508193969730e-01, -1.500672101974490e-02, 4.150816991868678e+04, 1.891696765397104e-01, 1.648739684076261e-03, 2.169794804448921e-04, -6.986370127377862e+01
337, 7.678796052932740e-01, -1.264218706637620e-02, 4.178562455708543e+04, 2.084023809723820e-01, 1.606766829499916e-03, 2.027063169264599e-04, -6.499452402533032e+01
311, 7.863141298294070e-01, -1.036873925477270e-02, 4.204737775282603e+04, 2.265466869282725e-01, 1.573478164932246e-03, 1.868001168804650e-04, -6.181482875070512e+01
285, 8.049457669258120e-01, -8.241767995059490e-03, 4.226609369261006e+04, 2.417077202736094e-01, 1.550397714440221e-03, 1.727283432471250e-04, -5.944451907059224e+01
259, 8.235722184181210e-01, -6.217850837856530e-03, 4.246331500079048e+04, 2.553787807033467e-01, 1.527238858605160e-03, 1.590777391218806e-04, -5.657518342061118e+01
233, 8.422674536705020e-01, -4.354327917099000e-03, 4.267300938374420e+04, 2.699144543969531e-01, 1.508616229889055e-03, 1.422887065953353e-04, -5.434522529729948e+01
207, 8.610174655914310e-01, -2.686113817617300e-03, 4.283618812697159e+04, 2.812257395724340e-01, 1.500825583955163e-03, 1.260238996808578e-04, -5.283775068800979e+01
181, 8.797067403793331e-01, -1.210561604239050e-03, 4.297599727171772e+04, 2.909170821767821e-01, 1.500602239510320e-03, 1.083282008589788e-04, -5.175277859450249e+01
155, 8.983380794525150e-01, 8.054462341533510e-06, 4.309554183798113e+04, 2.992037171479831e-01, 1.513955395470677e-03, 8.701903674565925e-05, -5.224974743047328e+01
129, 9.168222546577450e-01, 9.227616828866300e-04, 4.314604225658939e+04, 3.027043240595291e-01, 1.553072115613661e-03, 6.368910489521643e-05, -5.517050801164769e+01
103, 9.349957108497620e-01, 1.511327689513560e-03, 4.313259778746648e+04, 3.017723753186919e-01, 1.625877231598548e-03, 3.430068031449386e-05, -6.304433607574412e+01
77, 9.526804089546200e-01, 1.679251203313470e-03, 4.300870853069790e+04, 2.931845734655112e-01, 1.757413930695701e-03, -1.134442128211557e-06, -8.255731746625572e+01
51, 9.695732593536380e-01, 1.489007263444360e-03, 4.268800897195186e+04, 2.709542014643461e-01, 2.001943211847507e-03, -4.506006442590184e-05, -1.334297835160999e+02
25, 9.853970408439640e-01, 9.428599150851370e-04, 4.222653948810738e+04, 2.389658871269007e-01, 2.489437154528051e-03, -1.079177598583131e-04, -2.965079115798118e+02
4991, 1.000000000000000e+00, 1.699999993434180e-04, 4.133216070437404e+04, 1.769690039690833e-01, 1.404737586432423e-03, 2.137910447590095e-04, -5.183724161358236e+02
4965, 9.918504953384401e-01, 1.925029675476250e-03, 4.081007964413155e+04, 1.407791937013872e-01, 5.806865854258933e-04, -1.222270393977943e-04, 1.944700965715477e+01
4939, 9.830872416496280e-01, 3.729917574673890e-03, 4.069996382238269e+04, 1.331461439701598e-01, 4.678319084445859e-04, -9.575893471322010e-05, 1.009824247613475e+01
4913, 9.738758206367490e-01, 5.604205187410120e-03, 4.049356880349825e+04, 1.188391768295471e-01, 4.671742625568610e-04, -9.369964637588825e-05, 4.097541438312118e+00
4887, 9.641631841659550e-01, 7.525455206632610e-03, 4.029124502977870e+04, 1.048144217845084e-01, 5.103192447037990e-04, -1.004913663250937e-04, 5.159858173087551e-01
4861, 9.540644884109500e-01, 9.505425579845911e-03, 4.004832151119509e+04, 8.797535843480801e-02, 5.731595074456967e-04, -1.116751684190803e-04, -1.822457564637076e+00
4835, 9.435870051383970e-01, 1.153454557061200e-02, 3.978910880825826e+04, 7.000715530960028e-02, 6.473149783691899e-04, -1.241587261601467e-04, -4.267060996755247e+00
4809, 9.327191114425660e-01, 1.359959132969380e-02, 3.950949077620216e+04, 5.062448794595996e-02, 7.280044334201255e-04, -1.365312704538400e-04, -7.127447531002217e+00
4783, 9.214465022087100e-01, 1.568681560456750e-02, 3.922227976699530e+04, 3.071548775131151e-02, 8.096089962029194e-04, -1.482134341476465e-04, -1.035958068579587e+01
4757, 9.098071455955510e-01, 1.779403723776340e-02, 3.890956695698183e+04, 9.038744186989928e-03, 8.913128954250077e-04, -1.603172150271872e-04, -1.393626849934403e+01
4731, 8.978731632232670e-01, 1.992686651647090e-02, 3.859005409933595e+04, -1.310936762331654e-02, 9.745023330423680e-04, -1.717389858611220e-04, -1.819087075308410e+01
4705, 8.855857253074650e-01, 2.206263877451420e-02, 3.826417172152075e+04, -3.569900421584141e-02, 1.055892941731137e-03, -1.820392036672582e-04, -2.282717187652615e+01
4679, 8.730279207229610e-01, 2.421026304364200e-02, 3.791626722707889e+04, -5.981517812814931e-02, 1.137181068109935e-03, -1.924651620986738e-04, -2.797419619408363e+01
4653, 8.601957559585570e-01, 2.635983005166050e-02, 3.757062589056886e+04, -8.377447361219009e-02, 1.217970353234329e-03, -2.011015082453413e-04, -3.387262666148581e+01
4627, 8.470668792724610e-01, 2.849674224853520e-02, 3.723087920690079e+04, -1.073251613450792e-01, 1.293779942860915e-03, -2.081058927055406e-04, -3.972550333136113e+01
4601, 8.336892127990720e-01, 3.062343597412110e-02, 3.686690437147925e+04, -1.325553051660476e-01, 1.367456755780647e-03, -2.159619232927424e-04, -4.574631853985228e+01
4575, 8.201366662979130e-01, 3.274982050061230e-02, 3.649061790659619e+04, -1.586388711243591e-01, 1.444070061360646e-03, -2.229325174964570e-04, -5.311045346919070e+01
4549, 8.063289523124690e-01, 3.484725579619410e-02, 3.613454171660186e+04, -1.833214936863687e-01, 1.518128606652268e-03, -2.265912519201262e-04, -6.091803591355759e+01
4523, 7.922744154930110e-01, 3.690845519304280e-02, 3.577637198761723e+04, -2.081492369673945e-01, 1.583233642712146e-03, -2.292266811045953e-04, -6.834789343894433e+01
4497, 7.780403494834900e-01, 3.894298896193500e-02, 3.537415584413330e+04, -2.360302060884097e-01, 1.649949819776133e-03, -2.333442302639961e-04, -7.703228363602148e+01
4471, 7.636658549308780e-01, 4.095442220568660e-02, 3.501466457616367e+04, -2.609495563032445e-01, 1.713693728426960e-03, -2.320834451270168e-04, -8.665296576784493e+01
4445, 7.489700317382810e-01, 4.287994652986530e-02, 3.472224233095941e+04, -2.812197909045163e-01, 1.758515710961614e-03, -2.263860916111689e-04, -9.252439748844674e+01
