"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
82, 3.564815603450000e-01, 2.220446049250313e-16, 1.150602828182375e+05, 1.889811387034960e-01, 3.164742256363306e-03, 0.000000000000000e+00, -7.481230249265615e+00
83, 3.673226369200000e-01, 2.220446049250313e-16, 1.150601505849882e+05, 1.889398768056577e-01, 3.151908676656959e-03, 0.000000000000000e+00, -7.420921261020686e+00
84, 3.784979252510000e-01, 2.220446049250313e-16, 1.150600186952525e+05, 1.888987220973519e-01, 3.139176383669165e-03, 0.000000000000000e+00, -7.361316488594380e+00
85, 3.900256382880000e-01, 2.220446049250313e-16, 1.150598879332148e+05, 1.888579192745321e-01, 3.126537095543951e-03, 0.000000000000000e+00, -7.302379432099430e+00
86, 4.019253126140000e-01, 2.220446049250313e-16, 1.150597588805398e+05, 1.888176498390979e-01, 3.113984463052595e-03, 0.000000000000000e+00, -7.244076684751415e+00
87, 4.142179315450000e-01, 2.220446049250313e-16, 1.150596309430852e+05, 1.887777283956603e-01, 3.101510089686536e-03, 0.000000000000000e+00, -7.186358956661470e+00
88, 4.269260622260000e-01, 2.220446049250313e-16, 1.150595040455943e+05, 1.887381314611855e-01, 3.089104135322143e-03, 0.000000000000000e+00, -7.129173530159804e+00
89, 4.400740085990000e-01, 2.220446049250313e-16, 1.150593790793401e+05, 1.886991371474039e-01, 3.076750928400702e-03, 0.000000000000000e+00, -7.072457162834978e+00
90, 4.536879824320000e-01, 2.220446049250313e-16, 1.150592565164234e+05, 1.886608927680503e-01, 3.064405181879487e-03, 0.000000000000000e+00, -7.016017129656641e+00
91, 4.677962949600000e-01, 2.220446049250313e-16, 1.150591343731517e+05, 1.886227793342079e-01, 3.051973916694754e-03, 0.000000000000000e+00, -6.959369355015637e+00
92, 4.824295720830000e-01, 2.220446049250313e-16, 1.150590110148535e+05, 1.885842867650073e-01, 3.039375548754876e-03, 0.000000000000000e+00, -6.902165024101728e+00
93, 4.976209965680000e-01, 2.220446049250313e-16, 1.150588860744561e+05, 1.885453005195549e-01, 3.026555114470557e-03, 0.000000000000000e+00, -6.844169312988709e+00
94, 5.134065813120000e-01, 2.220446049250313e-16, 1.150587601433595e+05, 1.885060051375333e-01, 3.013503616949690e-03, 0.000000000000000e+00, -6.785384829875738e+00
