"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
93, 4.976209965680000e-01, 2.220446049250313e-16, 3.465854260271635e+04, 3.350753488115908e-03, 1.969399797315031e-03, 0.000000000000000e+00, -1.361366908412678e+03
94, 5.134065813120000e-01, 2.220446049250313e-16, 3.465714441731164e+04, 3.336210553906220e-03, 1.960880367633225e-03, 0.000000000000000e+00, -1.338769018919708e+03
95, 5.298254783930000e-01, 2.220446049250313e-16, 3.465559176130556e+04, 3.320060925916476e-03, 1.952328431778143e-03, 0.000000000000000e+00, -1.316418588644513e+03
96, 5.469203295140000e-01, 2.220446049250313e-16, 3.465419387704614e+04, 3.305521124006822e-03, 1.943737435820668e-03, 0.000000000000000e+00, -1.294061986375444e+03
97, 5.647376644470000e-01, 2.220446049250313e-16, 3.465262198891836e+04, 3.289171457109791e-03, 1.935108416307889e-03, 0.000000000000000e+00, -1.271932598476604e+03
98, 5.833283553420000e-01, 2.220446049250313e-16, 3.465115021345468e+04, 3.273863091232380e-03, 1.926447253476733e-03, 0.000000000000000e+00, -1.249921851294428e+03
99, 6.027481362320000e-01, 2.220446049250313e-16, 3.464956648929628e+04, 3.257390314328574e-03, 1.917745162993236e-03, 0.000000000000000e+00, -1.228131847162315e+03
100, 6.230581989500000e-01, 2.220446049250313e-16, 3.464811580562928e+04, 3.242301330380410e-03, 1.908990715580533e-03, 0.000000000000000e+00, -1.206336093716415e+03
101, 6.443258788700000e-01, 2.220446049250313e-16, 3.464655734572309e+04, 3.226091334332709e-03, 1.900187633959290e-03, 0.000000000000000e+00, -1.184749078226929e+03
102, 6.666254466970000e-01, 2.220446049250313e-16, 3.464503739688717e+04, 3.210281903159742e-03, 1.891331306348332e-03, 0.000000000000000e+00, -1.163284476872352e+03
103, 6.900390259370000e-01, 2.220446049250313e-16, 3.464338720377263e+04, 3.193117763255755e-03, 1.882399854616282e-03, 0.000000000000000e+00, -1.141905128551727e+03
104, 7.146576599530000e-01, 2.220446049250313e-16, 3.464185022610058e+04, 3.177131210191286e-03, 1.873392263112941e-03, 0.000000000000000e+00, -1.120509698764206e+03
105, 7.405825578610000e-01, 2.220446049250313e-16, 3.464022891175000e+04, 3.160267446734586e-03, 1.864308170686825e-03, 0.000000000000000e+00, -1.099269406701885e+03
106, 7.679265552350000e-01, 2.220446049250313e-16, 3.463865330779568e+04, 3.143879130441819e-03, 1.855131102897211e-03, 0.000000000000000e+00, -1.078023135892710e+03
107, 7.968158341210000e-01, 2.220446049250313e-16, 3.463694413658209e+04, 3.126101542127285e-03, 1.845847101731720e-03, 0.000000000000000e+00, -1.056801828730910e+03
108, 8.273919576770000e-01, 2.220446049250313e-16, 3.463537519680140e+04, 3.109782541848255e-03, 1.836460217824887e-03, 0.000000000000000e+00, -1.035568872771870e+03
109, 8.598142887360000e-01, 2.220446049250313e-16, 3.463368207560037e+04, 3.092171894395780e-03, 1.826954851900991e-03, 0.000000000000000e+00, -1.014394795692210e+03
110, 8.942628795040000e-01, 2.220446049250313e-16, 3.463196621329656e+04, 3.074324710100202e-03, 1.817312083534686e-03, 0.000000000000000e+00, -9.931384387084490e+02
111, 9.309419431120000e-01, 2.220446049250313e-16, 3.463023059343604e+04, 3.056272021694533e-03, 1.807531094466822e-03, 0.000000000000000e+00, -9.718604545196824e+02
112, 9.700840484090000e-01, 2.220446049250313e-16, 3.462854364514300e+04, 3.038725580458466e-03, 1.797599291982903e-03, 0.000000000000000e+00, -9.505601388110813e+02
113, 1.011955220140000e+00, 2.220446049250313e-16, 3.462685316242236e+04, 3.021142376610063e-03, 1.787476505721638e-03, 0.000000000000000e+00, -9.289943605238810e+02
